FL_DATE,UNIQUE_CARRIER,AIRLINE_ID,CARRIER,FL_NUM,ORIGIN_AIRPORT_ID,ORIGIN_AIRPORT_SEQ_ID,ORIGIN_CITY_MARKET_ID,ORIGIN,DEST_AIRPORT_ID,DEST_AIRPORT_SEQ_ID,DEST_CITY_MARKET_ID,DEST,CRS_DEP_TIME,DEP_TIME,DEP_DELAY,TAXI_OUT,WHEELS_OFF,WHEELS_ON,TAXI_IN,CRS_ARR_TIME,ARR_TIME,ARR_DELAY,CANCELLED,CANCELLATION_CODE,DIVERTED,DISTANCE,DEP_AIRPORT_LAT,DEP_AIRPORT_LON,DEP_AIRPORT_TZOFFSET,ARR_AIRPORT_LAT,ARR_AIRPORT_LON,ARR_AIRPORT_TZOFFSET,EVENT,NOTIFY_TIME
2015-02-11,DL,19790,DL,1302,14730,1473003,33044,SDF,10397,1039705,30397,ATL,2015-02-11 17:36:00 UTC,2015-02-11 17:31:00 UTC,-5.0,23.0,2015-02-11 17:54:00 UTC,2015-02-11 18:51:00 UTC,6.0,2015-02-11 19:08:00 UTC,2015-02-11 18:57:00 UTC,-11.0,0.00,,0.00,321.0,38.17416667,-85.73638889,-18000.0,33.63666667,-84.42777778,-18000.0,arrived,2015-02-11 18:57:00 UTC
2015-02-11,DL,19790,DL,1522,14730,1473003,33044,SDF,10397,1039705,30397,ATL,2015-02-11 15:05:00 UTC,2015-02-11 15:03:00 UTC,-2.0,,,,,2015-02-11 16:35:00 UTC,,,0.00,,,321.0,38.17416667,-85.73638889,-18000.0,33.63666667,-84.42777778,-18000.0,departed,2015-02-11 15:03:00 UTC
2015-02-11,DL,19790,DL,1522,14730,1473003,33044,SDF,10397,1039705,30397,ATL,2015-02-11 15:05:00 UTC,2015-02-11 15:03:00 UTC,-2.0,14.0,2015-02-11 15:17:00 UTC,,,2015-02-11 16:35:00 UTC,,,0.00,,,321.0,38.17416667,-85.73638889,-18000.0,33.63666667,-84.42777778,-18000.0,wheelsoff,2015-02-11 15:17:00 UTC
2015-02-11,DL,19790,DL,1522,14730,1473003,33044,SDF,10397,1039705,30397,ATL,2015-02-11 15:05:00 UTC,2015-02-11 15:03:00 UTC,-2.0,14.0,2015-02-11 15:17:00 UTC,2015-02-11 16:10:00 UTC,6.0,2015-02-11 16:35:00 UTC,2015-02-11 16:16:00 UTC,-19.0,0.00,,0.00,321.0,38.17416667,-85.73638889,-18000.0,33.63666667,-84.42777778,-18000.0,arrived,2015-02-11 16:16:00 UTC
2015-02-12,DL,19790,DL,1135,14730,1473003,33044,SDF,10397,1039705,30397,ATL,2015-02-12 13:40:00 UTC,2015-02-12 13:35:00 UTC,-5.0,,,,,2015-02-12 15:15:00 UTC,,,0.00,,,321.0,38.17416667,-85.73638889,-18000.0,33.63666667,-84.42777778,-18000.0,departed,2015-02-12 13:35:00 UTC
2015-02-12,DL,19790,DL,1135,14730,1473003,33044,SDF,10397,1039705,30397,ATL,2015-02-12 13:40:00 UTC,2015-02-12 13:35:00 UTC,-5.0,30.0,2015-02-12 14:05:00 UTC,,,2015-02-12 15:15:00 UTC,,,0.00,,,321.0,38.17416667,-85.73638889,-18000.0,33.63666667,-84.42777778,-18000.0,wheelsoff,2015-02-12 14:05:00 UTC
2015-02-12,DL,19790,DL,1135,14730,1473003,33044,SDF,10397,1039705,30397,ATL,2015-02-12 13:40:00 UTC,2015-02-12 13:35:00 UTC,-5.0,30.0,2015-02-12 14:05:00 UTC,2015-02-12 14:59:00 UTC,7.0,2015-02-12 15:15:00 UTC,2015-02-12 15:06:00 UTC,-9.0,0.00,,0.00,321.0,38.17416667,-85.73638889,-18000.0,33.63666667,-84.42777778,-18000.0,arrived,2015-02-12 15:06:00 UTC
2015-02-12,DL,19790,DL,1302,14730,1473003,33044,SDF,10397,1039705,30397,ATL,2015-02-12 17:36:00 UTC,2015-02-12 17:34:00 UTC,-2.0,,,,,2015-02-12 19:08:00 UTC,,,0.00,,,321.0,38.17416667,-85.73638889,-18000.0,33.63666667,-84.42777778,-18000.0,departed,2015-02-12 17:34:00 UTC
2015-02-12,DL,19790,DL,1302,14730,1473003,33044,SDF,10397,1039705,30397,ATL,2015-02-12 17:36:00 UTC,2015-02-12 17:34:00 UTC,-2.0,38.0,2015-02-12 18:12:00 UTC,,,2015-02-12 19:08:00 UTC,,,0.00,,,321.0,38.17416667,-85.73638889,-18000.0,33.63666667,-84.42777778,-18000.0,wheelsoff,2015-02-12 18:12:00 UTC
2015-02-12,DL,19790,DL,1302,14730,1473003,33044,SDF,10397,1039705,30397,ATL,2015-02-12 17:36:00 UTC,2015-02-12 17:34:00 UTC,-2.0,38.0,2015-02-12 18:12:00 UTC,2015-02-12 19:09:00 UTC,7.0,2015-02-12 19:08:00 UTC,2015-02-12 19:16:00 UTC,8.0,0.00,,0.00,321.0,38.17416667,-85.73638889,-18000.0,33.63666667,-84.42777778,-18000.0,arrived,2015-02-12 19:16:00 UTC
2015-02-12,DL,19790,DL,2064,14730,1473003,33044,SDF,10397,1039705,30397,ATL,2015-02-12 23:20:00 UTC,2015-02-13 00:07:00 UTC,47.0,,,,,2015-02-13 00:55:00 UTC,,,0.00,,,321.0,38.17416667,-85.73638889,-18000.0,33.63666667,-84.42777778,-18000.0,departed,2015-02-13 00:07:00 UTC
2015-02-12,DL,19790,DL,2064,14730,1473003,33044,SDF,10397,1039705,30397,ATL,2015-02-12 23:20:00 UTC,2015-02-13 00:07:00 UTC,47.0,19.0,2015-02-13 00:26:00 UTC,,,2015-02-13 00:55:00 UTC,,,0.00,,,321.0,38.17416667,-85.73638889,-18000.0,33.63666667,-84.42777778,-18000.0,wheelsoff,2015-02-13 00:26:00 UTC
2015-02-12,DL,19790,DL,2064,14730,1473003,33044,SDF,10397,1039705,30397,ATL,2015-02-12 23:20:00 UTC,2015-02-13 00:07:00 UTC,47.0,19.0,2015-02-13 00:26:00 UTC,2015-02-13 01:18:00 UTC,15.0,2015-02-13 00:55:00 UTC,2015-02-13 01:33:00 UTC,38.0,0.00,,0.00,321.0,38.17416667,-85.73638889,-18000.0,33.63666667,-84.42777778,-18000.0,arrived,2015-02-13 01:33:00 UTC
2015-02-12,DL,19790,DL,2099,14730,1473003,33044,SDF,10397,1039705,30397,ATL,2015-02-12 11:00:00 UTC,2015-02-12 11:00:00 UTC,0.0,,,,,2015-02-12 12:31:00 UTC,,,0.00,,,321.0,38.17416667,-85.73638889,-18000.0,33.63666667,-84.42777778,-18000.0,departed,2015-02-12 11:00:00 UTC
2015-02-12,DL,19790,DL,2099,14730,1473003,33044,SDF,10397,1039705,30397,ATL,2015-02-12 11:00:00 UTC,2015-02-12 11:00:00 UTC,0.0,13.0,2015-02-12 11:13:00 UTC,,,2015-02-12 12:31:00 UTC,,,0.00,,,321.0,38.17416667,-85.73638889,-18000.0,33.63666667,-84.42777778,-18000.0,wheelsoff,2015-02-12 11:13:00 UTC
2015-02-12,DL,19790,DL,2099,14730,1473003,33044,SDF,10397,1039705,30397,ATL,2015-02-12 11:00:00 UTC,2015-02-12 11:00:00 UTC,0.0,13.0,2015-02-12 11:13:00 UTC,2015-02-12 12:09:00 UTC,7.0,2015-02-12 12:31:00 UTC,2015-02-12 12:16:00 UTC,-15.0,0.00,,0.00,321.0,38.17416667,-85.73638889,-18000.0,33.63666667,-84.42777778,-18000.0,arrived,2015-02-12 12:16:00 UTC
2015-02-12,DL,19790,DL,2171,14730,1473003,33044,SDF,10397,1039705,30397,ATL,2015-02-12 12:30:00 UTC,2015-02-12 12:22:00 UTC,-8.0,,,,,2015-02-12 14:03:00 UTC,,,0.00,,,321.0,38.17416667,-85.73638889,-18000.0,33.63666667,-84.42777778,-18000.0,departed,2015-02-12 12:22:00 UTC
2015-02-12,DL,19790,DL,2171,14730,1473003,33044,SDF,10397,1039705,30397,ATL,2015-02-12 12:30:00 UTC,2015-02-12 12:22:00 UTC,-8.0,48.0,2015-02-12 13:10:00 UTC,,,2015-02-12 14:03:00 UTC,,,0.00,,,321.0,38.17416667,-85.73638889,-18000.0,33.63666667,-84.42777778,-18000.0,wheelsoff,2015-02-12 13:10:00 UTC
2015-02-12,DL,19790,DL,2171,14730,1473003,33044,SDF,10397,1039705,30397,ATL,2015-02-12 12:30:00 UTC,2015-02-12 12:22:00 UTC,-8.0,48.0,2015-02-12 13:10:00 UTC,2015-02-12 14:08:00 UTC,6.0,2015-02-12 14:03:00 UTC,2015-02-12 14:14:00 UTC,11.0,0.00,,0.00,321.0,38.17416667,-85.73638889,-18000.0,33.63666667,-84.42777778,-18000.0,arrived,2015-02-12 14:14:00 UTC
2015-02-12,DL,19790,DL,2184,14730,1473003,33044,SDF,10397,1039705,30397,ATL,2015-02-12 21:57:00 UTC,2015-02-12 23:16:00 UTC,79.0,,,,,2015-02-12 23:30:00 UTC,,,0.00,,,321.0,38.17416667,-85.73638889,-18000.0,33.63666667,-84.42777778,-18000.0,departed,2015-02-12 23:16:00 UTC
2015-02-12,DL,19790,DL,2184,14730,1473003,33044,SDF,10397,1039705,30397,ATL,2015-02-12 21:57:00 UTC,2015-02-12 23:16:00 UTC,79.0,22.0,2015-02-12 23:38:00 UTC,,,2015-02-12 23:30:00 UTC,,,0.00,,,321.0,38.17416667,-85.73638889,-18000.0,33.63666667,-84.42777778,-18000.0,wheelsoff,2015-02-12 23:38:00 UTC
2015-02-12,DL,19790,DL,2184,14730,1473003,33044,SDF,10397,1039705,30397,ATL,2015-02-12 21:57:00 UTC,2015-02-12 23:16:00 UTC,79.0,22.0,2015-02-12 23:38:00 UTC,2015-02-13 00:35:00 UTC,11.0,2015-02-12 23:30:00 UTC,2015-02-13 00:46:00 UTC,76.0,0.00,,0.00,321.0,38.17416667,-85.73638889,-18000.0,33.63666667,-84.42777778,-18000.0,arrived,2015-02-13 00:46:00 UTC
2015-02-12,DL,19790,DL,2308,14730,1473003,33044,SDF,10397,1039705,30397,ATL,2015-02-12 19:03:00 UTC,2015-02-12 18:56:00 UTC,-7.0,,,,,2015-02-12 20:35:00 UTC,,,0.00,,,321.0,38.17416667,-85.73638889,-18000.0,33.63666667,-84.42777778,-18000.0,departed,2015-02-12 18:56:00 UTC
2015-02-12,DL,19790,DL,2308,14730,1473003,33044,SDF,10397,1039705,30397,ATL,2015-02-12 19:03:00 UTC,2015-02-12 18:56:00 UTC,-7.0,17.0,2015-02-12 19:13:00 UTC,,,2015-02-12 20:35:00 UTC,,,0.00,,,321.0,38.17416667,-85.73638889,-18000.0,33.63666667,-84.42777778,-18000.0,wheelsoff,2015-02-12 19:13:00 UTC
2015-02-12,DL,19790,DL,2308,14730,1473003,33044,SDF,10397,1039705,30397,ATL,2015-02-12 19:03:00 UTC,2015-02-12 18:56:00 UTC,-7.0,17.0,2015-02-12 19:13:00 UTC,2015-02-12 20:05:00 UTC,6.0,2015-02-12 20:35:00 UTC,2015-02-12 20:11:00 UTC,-24.0,0.00,,0.00,321.0,38.17416667,-85.73638889,-18000.0,33.63666667,-84.42777778,-18000.0,arrived,2015-02-12 20:11:00 UTC
2015-02-12,DL,19790,DL,1522,14730,1473003,33044,SDF,10397,1039705,30397,ATL,2015-02-12 15:05:00 UTC,2015-02-12 15:04:00 UTC,-1.0,,,,,2015-02-12 16:35:00 UTC,,,0.00,,,321.0,38.17416667,-85.73638889,-18000.0,33.63666667,-84.42777778,-18000.0,departed,2015-02-12 15:04:00 UTC
2015-02-12,DL,19790,DL,1522,14730,1473003,33044,SDF,10397,1039705,30397,ATL,2015-02-12 15:05:00 UTC,2015-02-12 15:04:00 UTC,-1.0,13.0,2015-02-12 15:17:00 UTC,,,2015-02-12 16:35:00 UTC,,,0.00,,,321.0,38.17416667,-85.73638889,-18000.0,33.63666667,-84.42777778,-18000.0,wheelsoff,2015-02-12 15:17:00 UTC
2015-02-12,DL,19790,DL,1522,14730,1473003,33044,SDF,10397,1039705,30397,ATL,2015-02-12 15:05:00 UTC,2015-02-12 15:04:00 UTC,-1.0,13.0,2015-02-12 15:17:00 UTC,2015-02-12 16:12:00 UTC,6.0,2015-02-12 16:35:00 UTC,2015-02-12 16:18:00 UTC,-17.0,0.00,,0.00,321.0,38.17416667,-85.73638889,-18000.0,33.63666667,-84.42777778,-18000.0,arrived,2015-02-12 16:18:00 UTC
2015-02-09,WN,19393,WN,289,14730,1473003,33044,SDF,10821,1082103,30852,BWI,2015-02-09 13:00:00 UTC,2015-02-09 12:55:00 UTC,-5.0,,,,,2015-02-09 14:30:00 UTC,,,0.00,,,495.0,38.17416667,-85.73638889,-18000.0,39.17527778,-76.66833333,-18000.0,departed,2015-02-09 12:55:00 UTC
2015-02-09,WN,19393,WN,289,14730,1473003,33044,SDF,10821,1082103,30852,BWI,2015-02-09 13:00:00 UTC,2015-02-09 12:55:00 UTC,-5.0,10.0,2015-02-09 13:05:00 UTC,,,2015-02-09 14:30:00 UTC,,,0.00,,,495.0,38.17416667,-85.73638889,-18000.0,39.17527778,-76.66833333,-18000.0,wheelsoff,2015-02-09 13:05:00 UTC
2015-02-09,WN,19393,WN,289,14730,1473003,33044,SDF,10821,1082103,30852,BWI,2015-02-09 13:00:00 UTC,2015-02-09 12:55:00 UTC,-5.0,10.0,2015-02-09 13:05:00 UTC,2015-02-09 14:24:00 UTC,3.0,2015-02-09 14:30:00 UTC,2015-02-09 14:27:00 UTC,-3.0,0.00,,0.00,495.0,38.17416667,-85.73638889,-18000.0,39.17527778,-76.66833333,-18000.0,arrived,2015-02-09 14:27:00 UTC
2015-02-09,WN,19393,WN,362,14730,1473003,33044,SDF,10821,1082103,30852,BWI,2015-02-10 00:50:00 UTC,2015-02-10 00:40:00 UTC,-10.0,,,,,2015-02-10 02:20:00 UTC,,,0.00,,,495.0,38.17416667,-85.73638889,-18000.0,39.17527778,-76.66833333,-18000.0,departed,2015-02-10 00:40:00 UTC
2015-02-09,WN,19393,WN,362,14730,1473003,33044,SDF,10821,1082103,30852,BWI,2015-02-10 00:50:00 UTC,2015-02-10 00:40:00 UTC,-10.0,18.0,2015-02-10 00:58:00 UTC,,,2015-02-10 02:20:00 UTC,,,0.00,,,495.0,38.17416667,-85.73638889,-18000.0,39.17527778,-76.66833333,-18000.0,wheelsoff,2015-02-10 00:58:00 UTC
2015-02-09,WN,19393,WN,362,14730,1473003,33044,SDF,10821,1082103,30852,BWI,2015-02-10 00:50:00 UTC,2015-02-10 00:40:00 UTC,-10.0,18.0,2015-02-10 00:58:00 UTC,2015-02-10 02:10:00 UTC,5.0,2015-02-10 02:20:00 UTC,2015-02-10 02:15:00 UTC,-5.0,0.00,,0.00,495.0,38.17416667,-85.73638889,-18000.0,39.17527778,-76.66833333,-18000.0,arrived,2015-02-10 02:15:00 UTC
2015-02-09,WN,19393,WN,599,14730,1473003,33044,SDF,10821,1082103,30852,BWI,2015-02-09 20:25:00 UTC,2015-02-09 20:27:00 UTC,2.0,,,,,2015-02-09 21:55:00 UTC,,,0.00,,,495.0,38.17416667,-85.73638889,-18000.0,39.17527778,-76.66833333,-18000.0,departed,2015-02-09 20:27:00 UTC
2015-02-09,WN,19393,WN,599,14730,1473003,33044,SDF,10821,1082103,30852,BWI,2015-02-09 20:25:00 UTC,2015-02-09 20:27:00 UTC,2.0,17.0,2015-02-09 20:44:00 UTC,,,2015-02-09 21:55:00 UTC,,,0.00,,,495.0,38.17416667,-85.73638889,-18000.0,39.17527778,-76.66833333,-18000.0,wheelsoff,2015-02-09 20:44:00 UTC
2015-02-09,WN,19393,WN,599,14730,1473003,33044,SDF,10821,1082103,30852,BWI,2015-02-09 20:25:00 UTC,2015-02-09 20:27:00 UTC,2.0,17.0,2015-02-09 20:44:00 UTC,2015-02-09 21:59:00 UTC,6.0,2015-02-09 21:55:00 UTC,2015-02-09 22:05:00 UTC,10.0,0.00,,0.00,495.0,38.17416667,-85.73638889,-18000.0,39.17527778,-76.66833333,-18000.0,arrived,2015-02-09 22:05:00 UTC
2015-02-10,WN,19393,WN,289,14730,1473003,33044,SDF,10821,1082103,30852,BWI,2015-02-10 13:00:00 UTC,2015-02-10 12:53:00 UTC,-7.0,,,,,2015-02-10 14:30:00 UTC,,,0.00,,,495.0,38.17416667,-85.73638889,-18000.0,39.17527778,-76.66833333,-18000.0,departed,2015-02-10 12:53:00 UTC
2015-02-10,WN,19393,WN,289,14730,1473003,33044,SDF,10821,1082103,30852,BWI,2015-02-10 13:00:00 UTC,2015-02-10 12:53:00 UTC,-7.0,8.0,2015-02-10 13:01:00 UTC,,,2015-02-10 14:30:00 UTC,,,0.00,,,495.0,38.17416667,-85.73638889,-18000.0,39.17527778,-76.66833333,-18000.0,wheelsoff,2015-02-10 13:01:00 UTC
2015-02-10,WN,19393,WN,289,14730,1473003,33044,SDF,10821,1082103,30852,BWI,2015-02-10 13:00:00 UTC,2015-02-10 12:53:00 UTC,-7.0,8.0,2015-02-10 13:01:00 UTC,2015-02-10 14:13:00 UTC,4.0,2015-02-10 14:30:00 UTC,2015-02-10 14:17:00 UTC,-13.0,0.00,,0.00,495.0,38.17416667,-85.73638889,-18000.0,39.17527778,-76.66833333,-18000.0,arrived,2015-02-10 14:17:00 UTC
2015-02-10,WN,19393,WN,362,14730,1473003,33044,SDF,10821,1082103,30852,BWI,2015-02-11 00:50:00 UTC,2015-02-11 00:50:00 UTC,0.0,,,,,2015-02-11 02:20:00 UTC,,,0.00,,,495.0,38.17416667,-85.73638889,-18000.0,39.17527778,-76.66833333,-18000.0,departed,2015-02-11 00:50:00 UTC
2015-02-10,WN,19393,WN,362,14730,1473003,33044,SDF,10821,1082103,30852,BWI,2015-02-11 00:50:00 UTC,2015-02-11 00:50:00 UTC,0.0,7.0,2015-02-11 00:57:00 UTC,,,2015-02-11 02:20:00 UTC,,,0.00,,,495.0,38.17416667,-85.73638889,-18000.0,39.17527778,-76.66833333,-18000.0,wheelsoff,2015-02-11 00:57:00 UTC
2015-02-10,WN,19393,WN,362,14730,1473003,33044,SDF,10821,1082103,30852,BWI,2015-02-11 00:50:00 UTC,2015-02-11 00:50:00 UTC,0.0,7.0,2015-02-11 00:57:00 UTC,2015-02-11 02:08:00 UTC,4.0,2015-02-11 02:20:00 UTC,2015-02-11 02:12:00 UTC,-8.0,0.00,,0.00,495.0,38.17416667,-85.73638889,-18000.0,39.17527778,-76.66833333,-18000.0,arrived,2015-02-11 02:12:00 UTC
2015-02-10,WN,19393,WN,599,14730,1473003,33044,SDF,10821,1082103,30852,BWI,2015-02-10 20:25:00 UTC,2015-02-10 20:19:00 UTC,-6.0,,,,,2015-02-10 21:55:00 UTC,,,0.00,,,495.0,38.17416667,-85.73638889,-18000.0,39.17527778,-76.66833333,-18000.0,departed,2015-02-10 20:19:00 UTC
2015-02-10,WN,19393,WN,599,14730,1473003,33044,SDF,10821,1082103,30852,BWI,2015-02-10 20:25:00 UTC,2015-02-10 20:19:00 UTC,-6.0,17.0,2015-02-10 20:36:00 UTC,,,2015-02-10 21:55:00 UTC,,,0.00,,,495.0,38.17416667,-85.73638889,-18000.0,39.17527778,-76.66833333,-18000.0,wheelsoff,2015-02-10 20:36:00 UTC
2015-02-10,WN,19393,WN,599,14730,1473003,33044,SDF,10821,1082103,30852,BWI,2015-02-10 20:25:00 UTC,2015-02-10 20:19:00 UTC,-6.0,17.0,2015-02-10 20:36:00 UTC,2015-02-10 21:48:00 UTC,5.0,2015-02-10 21:55:00 UTC,2015-02-10 21:53:00 UTC,-2.0,0.00,,0.00,495.0,38.17416667,-85.73638889,-18000.0,39.17527778,-76.66833333,-18000.0,arrived,2015-02-10 21:53:00 UTC
2015-02-11,WN,19393,WN,289,14730,1473003,33044,SDF,10821,1082103,30852,BWI,2015-02-11 13:00:00 UTC,2015-02-11 12:51:00 UTC,-9.0,,,,,2015-02-11 14:30:00 UTC,,,0.00,,,495.0,38.17416667,-85.73638889,-18000.0,39.17527778,-76.66833333,-18000.0,departed,2015-02-11 12:51:00 UTC
2015-02-11,WN,19393,WN,289,14730,1473003,33044,SDF,10821,1082103,30852,BWI,2015-02-11 13:00:00 UTC,2015-02-11 12:51:00 UTC,-9.0,14.0,2015-02-11 13:05:00 UTC,,,2015-02-11 14:30:00 UTC,,,0.00,,,495.0,38.17416667,-85.73638889,-18000.0,39.17527778,-76.66833333,-18000.0,wheelsoff,2015-02-11 13:05:00 UTC
2015-02-11,WN,19393,WN,289,14730,1473003,33044,SDF,10821,1082103,30852,BWI,2015-02-11 13:00:00 UTC,2015-02-11 12:51:00 UTC,-9.0,14.0,2015-02-11 13:05:00 UTC,2015-02-11 14:13:00 UTC,2.0,2015-02-11 14:30:00 UTC,2015-02-11 14:15:00 UTC,-15.0,0.00,,0.00,495.0,38.17416667,-85.73638889,-18000.0,39.17527778,-76.66833333,-18000.0,arrived,2015-02-11 14:15:00 UTC
2015-02-11,WN,19393,WN,362,14730,1473003,33044,SDF,10821,1082103,30852,BWI,2015-02-12 00:50:00 UTC,2015-02-12 00:40:00 UTC,-10.0,,,,,2015-02-12 02:20:00 UTC,,,0.00,,,495.0,38.17416667,-85.73638889,-18000.0,39.17527778,-76.66833333,-18000.0,departed,2015-02-12 00:40:00 UTC
2015-02-11,WN,19393,WN,362,14730,1473003,33044,SDF,10821,1082103,30852,BWI,2015-02-12 00:50:00 UTC,2015-02-12 00:40:00 UTC,-10.0,10.0,2015-02-12 00:50:00 UTC,,,2015-02-12 02:20:00 UTC,,,0.00,,,495.0,38.17416667,-85.73638889,-18000.0,39.17527778,-76.66833333,-18000.0,wheelsoff,2015-02-12 00:50:00 UTC
2015-02-11,WN,19393,WN,362,14730,1473003,33044,SDF,10821,1082103,30852,BWI,2015-02-12 00:50:00 UTC,2015-02-12 00:40:00 UTC,-10.0,10.0,2015-02-12 00:50:00 UTC,2015-02-12 01:55:00 UTC,5.0,2015-02-12 02:20:00 UTC,2015-02-12 02:00:00 UTC,-20.0,0.00,,0.00,495.0,38.17416667,-85.73638889,-18000.0,39.17527778,-76.66833333,-18000.0,arrived,2015-02-12 02:00:00 UTC
2015-02-11,WN,19393,WN,599,14730,1473003,33044,SDF,10821,1082103,30852,BWI,2015-02-11 20:25:00 UTC,2015-02-11 20:30:00 UTC,5.0,,,,,2015-02-11 21:55:00 UTC,,,0.00,,,495.0,38.17416667,-85.73638889,-18000.0,39.17527778,-76.66833333,-18000.0,departed,2015-02-11 20:30:00 UTC
2015-02-11,WN,19393,WN,599,14730,1473003,33044,SDF,10821,1082103,30852,BWI,2015-02-11 20:25:00 UTC,2015-02-11 20:30:00 UTC,5.0,7.0,2015-02-11 20:37:00 UTC,,,2015-02-11 21:55:00 UTC,,,0.00,,,495.0,38.17416667,-85.73638889,-18000.0,39.17527778,-76.66833333,-18000.0,wheelsoff,2015-02-11 20:37:00 UTC
2015-02-11,WN,19393,WN,599,14730,1473003,33044,SDF,10821,1082103,30852,BWI,2015-02-11 20:25:00 UTC,2015-02-11 20:30:00 UTC,5.0,7.0,2015-02-11 20:37:00 UTC,2015-02-11 21:38:00 UTC,5.0,2015-02-11 21:55:00 UTC,2015-02-11 21:43:00 UTC,-12.0,0.00,,0.00,495.0,38.17416667,-85.73638889,-18000.0,39.17527778,-76.66833333,-18000.0,arrived,2015-02-11 21:43:00 UTC
2015-02-09,WN,19393,WN,602,14730,1473003,33044,SDF,11292,1129202,30325,DEN,2015-02-09 22:00:00 UTC,2015-02-09 21:53:00 UTC,-7.0,,,,,2015-02-10 01:10:00 UTC,,,0.00,,,1024.0,38.17416667,-85.73638889,-18000.0,39.86166667,-104.67305556,-25200.0,departed,2015-02-09 21:53:00 UTC
2015-02-09,WN,19393,WN,602,14730,1473003,33044,SDF,11292,1129202,30325,DEN,2015-02-09 22:00:00 UTC,2015-02-09 21:53:00 UTC,-7.0,19.0,2015-02-09 22:12:00 UTC,,,2015-02-10 01:10:00 UTC,,,0.00,,,1024.0,38.17416667,-85.73638889,-18000.0,39.86166667,-104.67305556,-25200.0,wheelsoff,2015-02-09 22:12:00 UTC
2015-02-09,WN,19393,WN,602,14730,1473003,33044,SDF,11292,1129202,30325,DEN,2015-02-09 22:00:00 UTC,2015-02-09 21:53:00 UTC,-7.0,19.0,2015-02-09 22:12:00 UTC,2015-02-10 00:48:00 UTC,7.0,2015-02-10 01:10:00 UTC,2015-02-10 00:55:00 UTC,-15.0,0.00,,0.00,1024.0,38.17416667,-85.73638889,-18000.0,39.86166667,-104.67305556,-25200.0,arrived,2015-02-10 00:55:00 UTC
2015-02-10,EV,20366,EV,4271,14730,1473003,33044,SDF,11292,1129202,30325,DEN,2015-02-10 21:03:00 UTC,2015-02-10 21:45:00 UTC,42.0,,,,,2015-02-11 00:13:00 UTC,,,0.00,,,1024.0,38.17416667,-85.73638889,-18000.0,39.86166667,-104.67305556,-25200.0,departed,2015-02-10 21:45:00 UTC
2015-02-10,EV,20366,EV,4271,14730,1473003,33044,SDF,11292,1129202,30325,DEN,2015-02-10 21:03:00 UTC,2015-02-10 21:45:00 UTC,42.0,13.0,2015-02-10 21:58:00 UTC,,,2015-02-11 00:13:00 UTC,,,0.00,,,1024.0,38.17416667,-85.73638889,-18000.0,39.86166667,-104.67305556,-25200.0,wheelsoff,2015-02-10 21:58:00 UTC
2015-02-10,EV,20366,EV,4271,14730,1473003,33044,SDF,11292,1129202,30325,DEN,2015-02-10 21:03:00 UTC,2015-02-10 21:45:00 UTC,42.0,13.0,2015-02-10 21:58:00 UTC,2015-02-11 01:03:00 UTC,18.0,2015-02-11 00:13:00 UTC,2015-02-11 01:21:00 UTC,68.0,0.00,,0.00,1024.0,38.17416667,-85.73638889,-18000.0,39.86166667,-104.67305556,-25200.0,arrived,2015-02-11 01:21:00 UTC
2015-02-10,WN,19393,WN,602,14730,1473003,33044,SDF,11292,1129202,30325,DEN,2015-02-10 22:00:00 UTC,2015-02-10 21:50:00 UTC,-10.0,,,,,2015-02-11 01:10:00 UTC,,,0.00,,,1024.0,38.17416667,-85.73638889,-18000.0,39.86166667,-104.67305556,-25200.0,departed,2015-02-10 21:50:00 UTC
2015-02-10,WN,19393,WN,602,14730,1473003,33044,SDF,11292,1129202,30325,DEN,2015-02-10 22:00:00 UTC,2015-02-10 21:50:00 UTC,-10.0,11.0,2015-02-10 22:01:00 UTC,,,2015-02-11 01:10:00 UTC,,,0.00,,,1024.0,38.17416667,-85.73638889,-18000.0,39.86166667,-104.67305556,-25200.0,wheelsoff,2015-02-10 22:01:00 UTC
2015-02-10,WN,19393,WN,602,14730,1473003,33044,SDF,11292,1129202,30325,DEN,2015-02-10 22:00:00 UTC,2015-02-10 21:50:00 UTC,-10.0,11.0,2015-02-10 22:01:00 UTC,2015-02-11 00:48:00 UTC,5.0,2015-02-11 01:10:00 UTC,2015-02-11 00:53:00 UTC,-17.0,0.00,,0.00,1024.0,38.17416667,-85.73638889,-18000.0,39.86166667,-104.67305556,-25200.0,arrived,2015-02-11 00:53:00 UTC
2015-02-11,WN,19393,WN,602,14730,1473003,33044,SDF,11292,1129202,30325,DEN,2015-02-11 22:00:00 UTC,2015-02-11 21:58:00 UTC,-2.0,,,,,2015-02-12 01:10:00 UTC,,,0.00,,,1024.0,38.17416667,-85.73638889,-18000.0,39.86166667,-104.67305556,-25200.0,departed,2015-02-11 21:58:00 UTC
2015-02-11,WN,19393,WN,602,14730,1473003,33044,SDF,11292,1129202,30325,DEN,2015-02-11 22:00:00 UTC,2015-02-11 21:58:00 UTC,-2.0,6.0,2015-02-11 22:04:00 UTC,,,2015-02-12 01:10:00 UTC,,,0.00,,,1024.0,38.17416667,-85.73638889,-18000.0,39.86166667,-104.67305556,-25200.0,wheelsoff,2015-02-11 22:04:00 UTC
